3.030000 	0.018153 	0.001903
3.040000 	0.016795 	0.001829
3.050000 	0.017219 	0.001853
3.060000 	0.016926 	0.001837
3.070000 	0.015690 	0.001769
3.080000 	0.015518 	0.001756
3.090000 	0.017665 	0.001874
3.100000 	0.015264 	0.001745
3.110000 	0.014734 	0.001717
3.120000 	0.014710 	0.001712
3.130000 	0.015340 	0.001751
3.140000 	0.014167 	0.001683
3.150000 	0.015780 	0.001773
3.160000 	0.014264 	0.001689
3.170000 	0.015934 	0.001785
3.180000 	0.013992 	0.001673
3.190000 	0.014723 	0.001715
3.200000 	0.013012 	0.001611
3.210000 	0.014068 	0.001678
3.220000 	0.013621 	0.001641
3.230000 	0.013650 	0.001652
3.240000 	0.013223 	0.001626
3.250000 	0.012910 	0.001604
3.260000 	0.012594 	0.001579
3.270000 	0.012321 	0.001570
3.370000 	0.010433 	0.001444
3.470000 	0.010015 	0.001414
3.570000 	0.009035 	0.001342
3.670000 	0.008685 	0.001317
3.770000 	0.007742 	0.001244
3.870000 	0.007467 	0.001220
3.970000 	0.007138 	0.001194
4.070000 	0.006921 	0.001177
4.170000 	0.006406 	0.001131
4.270000 	0.005567 	0.001055
4.370000 	0.005433 	0.001042
4.470000 	0.005469 	0.001045
0.100000 	1.000000 	0.000000
0.200000 	1.000000 	0.000000
0.300000 	1.000000 	0.000000
0.400000 	1.000000 	0.000000
0.500000 	1.000000 	0.000000
0.600000 	0.999992 	0.000002
0.700000 	0.999962 	0.000004
0.800000 	0.999810 	0.000008
0.900000 	0.999417 	0.000014
1.000000 	0.998484 	0.000023
1.100000 	0.996866 	0.000034
1.200000 	0.993999 	0.000047
1.300000 	0.989414 	0.000067
1.310000 	0.988944 	0.000068
1.320000 	0.988399 	0.000069
1.330000 	0.987782 	0.000070
1.340000 	0.987199 	0.000073
1.350000 	0.986675 	0.000074
1.360000 	0.985923 	0.000077
1.370000 	0.985203 	0.000079
1.380000 	0.984416 	0.000082
1.390000 	0.983608 	0.000085
1.400000 	0.982989 	0.000087
1.410000 	0.982072 	0.000088
1.420000 	0.981064 	0.000092
1.430000 	0.980577 	0.000092
1.440000 	0.980061 	0.000093
1.450000 	0.978593 	0.000100
1.460000 	0.978030 	0.000101
1.470000 	0.976764 	0.000103
1.480000 	0.975422 	0.000110
1.490000 	0.974475 	0.000108
1.500000 	0.973453 	0.000113
1.510000 	0.972070 	0.000117
1.520000 	0.970557 	0.000120
1.530000 	0.969727 	0.000120
1.540000 	0.968051 	0.000129
1.550000 	0.966996 	0.000135
1.560000 	0.965452 	0.000135
1.570000 	0.964471 	0.000143
1.580000 	0.962827 	0.000140
1.590000 	0.961513 	0.000146
1.600000 	0.960225 	0.000150
1.610000 	0.958370 	0.000153
1.620000 	0.956581 	0.000155
1.630000 	0.955042 	0.000156
1.640000 	0.953190 	0.000167
1.650000 	0.950402 	0.000172
1.660000 	0.949379 	0.000170
1.670000 	0.947459 	0.000186
1.680000 	0.945771 	0.000177
1.690000 	0.943326 	0.000188
1.700000 	0.941085 	0.000199
1.710000 	0.939056 	0.000203
1.720000 	0.935187 	0.000216
1.730000 	0.933872 	0.000214
1.740000 	0.930792 	0.000222
1.750000 	0.930511 	0.000215
1.760000 	0.927789 	0.000219
1.770000 	0.924858 	0.000228
1.780000 	0.922732 	0.000233
1.790000 	0.919289 	0.000237
1.800000 	0.915318 	0.000255
1.810000 	0.912174 	0.000288
1.820000 	0.911056 	0.000269
1.830000 	0.906726 	0.000282
1.840000 	0.901588 	0.000301
1.850000 	0.901053 	0.000281
1.860000 	0.895098 	0.000325
1.870000 	0.893268 	0.000301
1.880000 	0.888007 	0.000339
1.890000 	0.885477 	0.000337
1.900000 	0.879595 	0.000354
1.910000 	0.876542 	0.000368
1.920000 	0.873062 	0.000357
1.930000 	0.871535 	0.000373
1.940000 	0.864168 	0.000385
1.950000 	0.858315 	0.000417
1.960000 	0.853555 	0.000411
1.970000 	0.849775 	0.000414
1.980000 	0.846814 	0.000411
1.990000 	0.838843 	0.000486
2.000000 	0.837513 	0.000464
2.010000 	0.827827 	0.000500
2.020000 	0.819226 	0.000501
2.030000 	0.814161 	0.000501
2.040000 	0.808148 	0.000543
2.050000 	0.797530 	0.000576
2.060000 	0.771035 	0.010860
2.070000 	0.789350 	0.000583
2.080000 	0.782820 	0.000598
2.090000 	0.770093 	0.000712
2.100000 	0.753875 	0.000768
2.110000 	0.751594 	0.000735
2.120000 	0.739721 	0.000831
2.130000 	0.722950 	0.000950
2.140000 	0.697112 	0.001028
2.150000 	0.710956 	0.000947
2.160000 	0.700651 	0.000949
2.170000 	0.692226 	0.001019
2.180000 	0.631593 	0.007730
2.190000 	0.649502 	0.001311
2.200000 	0.652151 	0.001036
2.210000 	0.631447 	0.001171
2.220000 	0.555513 	0.002082
2.230000 	0.549824 	0.002854
2.240000 	0.566809 	0.010012
2.250000 	0.547043 	0.010450
2.260000 	0.480216 	0.009729
2.270000 	0.495887 	0.002016
2.280000 	0.484611 	0.009068
2.290000 	0.462242 	0.005726
2.300000 	0.433032 	0.006969
2.310000 	0.361422 	0.006787
2.320000 	0.380685 	0.004914
2.330000 	0.295659 	0.007542
2.340000 	0.336203 	0.008172
2.350000 	0.243463 	0.006884
2.360000 	0.217156 	0.006486
2.370000 	0.265021 	0.007247
2.380000 	0.303088 	0.007758
2.390000 	0.239347 	0.006230
2.400
